Tube Line,From Station,To Station,Latitude_From,Longitude_From,Latitude_To,Longitude_To,Distance (km)
Central,Greenford,Northolt,51.54197950701463,-0.3458787331310219,51.54821230018008,-0.3684405875976204,1.71
Central,Hainault,Grange Hill,51.602845483752255,0.0941085508301524,51.61348057933538,0.092272530168692,1.19
Central,Hanger Lane,Perivale,51.5300715563412,-0.2929961405571649,51.53634129467288,-0.3230704159011666,2.19
Central,Holborn,Tottenham Court Road,51.51723554139566,-0.1198405066029367,51.516210657936185,-0.1311104379402324,0.79
Central,Holland Park,Shepherds Bush,51.50714614814041,-0.2065577754123284,51.504531795613886,-0.2185191566688487,0.88
Central,Lancaster Gate,Queensway,51.511890658328326,-0.1754299267897915,51.51044892854765,-0.1874199010483689,0.85
Central,Leyton,Stratford,51.55813226231266,-0.006465331580603,51.54169257587399,-0.0037516410271907,1.84
Central,Leytonstone,Leyton,51.56852230672617,0.0091404519570612,51.55813226231266,-0.006465331580603,1.58
Central,Leytonstone,Wanstead,51.56852230672617,0.0091404519570612,51.57490219957087,0.028760472436225,1.53
Central,Liverpool Street,Bank,51.51759813225402,-0.0822496218888544,51.51334691914183,-0.0890001234943746,0.66
Central,Loughton,Buckhurst Hill,51.641570570828016,0.0552790792874478,51.62657674004732,0.0467125414287692,1.77
Central,Marble Arch,Lancaster Gate,51.51396523465938,-0.1585712147927576,51.511890658328326,-0.1754299267897915,1.19
Central,Mile End,Bethnal Green,51.5253109195645,-0.0326660842711517,51.52719165312213,-0.055392111450162,1.59
Central,Newbury Park,Barkingside,51.57563850646377,0.0903031581978967,51.58585076146283,0.0884766401059262,1.14
Central,North Acton,Hanger Lane,51.52343200460989,-0.2597295239222282,51.5300715563412,-0.2929961405571649,2.42
Central,North Acton,West Acton,51.52343200460989,-0.2597295239222282,51.51776969314101,-0.2806571709044868,1.58
Central,Northolt,South Ruislip,51.54821230018008,-0.3684405875976204,51.55688965147795,-0.3991159010068219,2.33
Central,Notting Hill Gate,Holland Park,51.50937501801177,-0.1959216162263908,51.50714614814041,-0.2065577754123284,0.78
Central,Oxford Circus,Bond Street,51.51522317440166,-0.1408361701333405,51.513797282327445,-0.1496136085316461,0.63
Central,Perivale,Greenford,51.53634129467288,-0.3230704159011666,51.54197950701463,-0.3458787331310219,1.7
Central,Queensway,Notting Hill Gate,51.51044892854765,-0.1874199010483689,51.50937501801177,-0.1959216162263908,0.6
Central,Redbridge,Gants Hill,51.576366994360605,0.0453940440870773,51.57655306294169,0.0660840980631794,1.43
Central,Ruislip Gardens,West Ruislip,51.55995951052218,-0.4092941013740339,51.56958715703546,-0.4378601343740381,2.25
Central,Shepherds Bush,White City,51.504531795613886,-0.2185191566688487,51.51223207227981,-0.2246319285152728,0.96
Central,Snaresbrook,Leytonstone,51.58089131157066,0.021463927810755,51.56852230672617,0.0091404519570612,1.62
Central,South Ruislip,Ruislip Gardens,51.55688965147795,-0.3991159010068219,51.55995951052218,-0.4092941013740339,0.78
Central,South Woodford,Snaresbrook,51.59155266475493,0.0279430783744094,51.58089131157066,0.021463927810755,1.27
Central,St. Pauls,Chancery Lane,51.51483513873988,-0.0975710001169853,51.51849383581988,-0.1119620267624171,1.08
Central,Stratford,Mile End,51.54169257587399,-0.0037516410271907,51.5253109195645,-0.0326660842711517,2.71
Central,Theydon Bois,Debden,51.67255225418,0.1028907368816818,51.64549214152591,0.0838014752563246,3.29
Central,Tottenham Court Road,Oxford Circus,51.516210657936185,-0.1311104379402324,51.51522317440166,-0.1408361701333405,0.68
Central,Wanstead,Redbridge,51.57490219957087,0.028760472436225,51.576366994360605,0.0453940440870773,1.16
Central,West Acton,Ealing Broadway,51.51776969314101,-0.2806571709044868,51.51486148277942,-0.3020103761336258,1.51
Central,White City,East Acton,51.51223207227981,-0.2246319285152728,51.51626301045364,-0.2481122212813141,1.69
Central,Woodford,South Woodford,51.60720190279034,0.0340562024166259,51.59155266475493,0.0279430783744094,1.79
Chiltern Railways,Chalfont and Latimer,Amersham,51.66790656389214,-0.5610677589431823,51.67412832834268,-0.6065137678777907,3.21
Chiltern Railways,Chorleywood,Chalfont and Latimer,51.65426508092765,-0.5183339108571566,51.66790656389214,-0.5610677589431823,3.32
Chiltern Railways,Harrow-on-the-Hill,Rickmansworth,51.5793875695421,-0.3370015107060956,51.640322241933696,-0.4736845710128753,11.62
Chiltern Railways,Marylebone,Harrow-on-the-Hill,51.52239640326536,-0.1634925623109129,51.5793875695421,-0.3370015107060956,13.57
Chiltern Railways,Marylebone,Wembley Stadium,51.52239640326536,-0.1634925623109129,51.554654104755,-0.2860464419726446,9.21
Chiltern Railways,Northolt Park,South Ruislip,51.55761846530492,-0.3594341888531511,51.55688965147795,-0.3991159010068219,2.75
Chiltern Railways,Paddington,South Ruislip,51.51539350022652,-0.1757367502657722,51.55688965147795,-0.3991159010068219,16.13
Chiltern Railways,Rickmansworth,Chorleywood,51.640322241933696,-0.4736845710128753,51.65426508092765,-0.5183339108571566,3.45
Chiltern Railways,South Ruislip,West Ruislip,51.55688965147795,-0.3991159010068219,51.56958715703546,-0.4378601343740381,3.03
Chiltern Railways,Sudbury and Harrow Road,Sudbury Hill Harrow,51.5544932686619,-0.3159262359372488,51.55834172569072,-0.3354466865621598,1.42
Chiltern Railways,Sudbury Hill Harrow,Northolt Park,51.55834172569072,-0.3354466865621598,51.55761846530492,-0.3594341888531511,1.66
Chiltern Railways,Wembley Stadium,Sudbury and Harrow Road,51.554654104755,-0.2860464419726446,51.5544932686619,-0.3159262359372488,2.07
Circle,Aldgate,Tower Hill,51.5143422574978,-0.0756269123224862,51.51039415022928,-0.0767011981209769,0.45
Circle,Baker Street,Great Portland Street,51.52312936605881,-0.1569041929861845,51.52378856271794,-0.1439614240810903,0.9
Circle,Barbican,Moorgate,51.52021512610784,-0.0977215780905022,51.51843699583112,-0.0890176874196191,0.63
Circle,Bayswater,Paddington,51.51211098317958,-0.1879015718782054,51.51539350022652,-0.1757367502657722,0.92
Circle,Blackfriars,Temple,51.51158676169501,-0.1029953846245054,51.51104042360467,-0.1137257495312543,0.75
Circle,Cannon Street,Mansion House,51.51136194370192,-0.0902505264150347,51.5120915984511,-0.0941976572437842,0.29
Circle,Edgware Road (Circle/District/Hammersmith and City),Baker Street,51.519997771093394,-0.1676682526511785,51.52312936605881,-0.1569041929861845,0.82
Circle,Embankment,Westminster,51.50731229694681,-0.1223673356621198,51.501401389193255,-0.1250020783467796,0.68
Circle,Euston Square,Kings Cross St. Pancras,51.525468382999584,-0.1353444884426915,51.53031226194627,-0.1238721286870342,0.96
Circle,Farringdon,Barbican,51.52019551919777,-0.1048430613167642,51.52021512610784,-0.0977215780905022,0.49
Circle,Gloucester Road,High Street Kensington,51.4944992596252,-0.183543557571591,51.50072913416872,-0.1915660554964191,0.89
Circle,Goldhawk Road,Shepherds Bush Market,51.50207659663676,-0.2274040032488232,51.50588033819017,-0.2274004904102091,0.42
Circle,Great Portland Street,Euston Square,51.52378856271794,-0.1439614240810903,51.525468382999584,-0.1353444884426915,0.62
Circle,Hammersmith (Met.),Goldhawk Road,51.49348298668772,-0.2246401545007005,51.50207659663676,-0.2274040032488232,0.97
Circle,High Street Kensington,Notting Hill Gate,51.50072913416872,-0.1915660554964191,51.50937501801177,-0.1959216162263908,1.01
Circle,Kings Cross St. Pancras,Farringdon,51.53031226194627,-0.1238721286870342,51.52019551919777,-0.1048430613167642,1.73
Circle,Ladbroke Grove,Westbourne Park,51.51721033175281,-0.2101981698917929,51.520988514909256,-0.2008825128147461,0.77
Circle,Latimer Road,Ladbroke Grove,51.51395774487751,-0.2174596633172416,51.51721033175281,-0.2101981698917929,0.62
Circle,Liverpool Street,Aldgate,51.51759813225402,-0.0822496218888544,51.5143422574978,-0.0756269123224862,0.58
Circle,Mansion House,Blackfriars,51.5120915984511,-0.0941976572437842,51.51158676169501,-0.1029953846245054,0.61
Circle,Monument,Cannon Street,51.51063027735101,-0.0861883132610571,51.51136194370192,-0.0902505264150347,0.29
Circle,Moorgate,Liverpool Street,51.51843699583112,-0.0890176874196191,51.51759813225402,-0.0822496218888544,0.48
Circle,Notting Hill Gate,Bayswater,51.50937501801177,-0.1959216162263908,51.51211098317958,-0.1879015718782054,0.63
Circle,Paddington,Edgware Road (Circle/District/Hammersmith and City),51.51539350022652,-0.1757367502657722,51.519997771093394,-0.1676682526511785,0.76
Circle,Royal Oak,Paddington,51.5182940459234,-0.1888236715468541,51.51539350022652,-0.1757367502657722,0.96
Circle,Shepherds Bush Market,Wood Lane,51.50588033819017,-0.2274004904102091,51.5096578296917,-0.2244726057099385,0.47
Circle,Sloane Square,South Kensington,51.49235951048056,-0.1564888560570236,51.49407108325524,-0.1739230213376395,1.22
Circle,South Kensington,Gloucester Road,51.49407108325524,-0.1739230213376395,51.4944992596252,-0.183543557571591,0.67
Circle,St. James's Park,Victoria,51.49960957772611,-0.1338787543411247,51.49642371956767,-0.1439207051263039,0.78
Circle,Temple,Embankment,51.51104042360467,-0.1137257495312543,51.50731229694681,-0.1223673356621198,0.73
Circle,Tower Hill,Monument,51.51039415022928,-0.0767011981209769,51.51063027735101,-0.0861883132610571,0.66
