Tube Line,From Station,To Station,Latitude_From,Longitude_From,Latitude_To,Longitude_To,Distance (km)
District,High Street Kensington,Notting Hill Gate,51.50072913416872,-0.1915660554964191,51.50937501801177,-0.1959216162263908,0.018787664547600953
District,Hornchurch,Elm Park,51.55435547079002,0.2189269994111758,51.54912490990794,0.1972526842834268,0.04326620234666684
District,Kew Gardens,Richmond,51.476788671230366,-0.2853810066761743,51.46323239395917,-0.3017391287049293,0.04122803335955393
District,Mansion House,Blackfriars,51.5120915984511,-0.0941976572437842,51.51158676169501,-0.1029953846245054,0.017099892818523473
District,Monument,Cannon Street,51.51063027735101,-0.0861883132610571,51.51136194370192,-0.0902505264150347,0.00800951070032764
District,Notting Hill Gate,Bayswater,51.50937501801177,-0.1959216162263908,51.51211098317958,-0.1879015718782054,0.016443591563850595
District,Paddington,Edgware Road,51.51539350022652,-0.1757367502657722,51.519997771093394,-0.1676682526511785,0.018027159678935815
District,Parsons Green,Putney Bridge,51.47495982565945,-0.2011244900122527,51.46786499705636,-0.2093654143019544,0.021102368518274954
District,Plaistow,West Ham,51.53128836681778,0.0177806419969851,51.528525530726974,0.0053173938327879,0.02477191616419459
District,Putney Bridge,East Putney,51.46786499705636,-0.2093654143019544,51.45887944035384,-0.2109982315959417,0.017723933774827425
District,Ravenscourt Park,Stamford Brook,51.494067596546,-0.2359692298601434,51.49444956856966,-0.245246306027922,0.018017226344953053
District,Sloane Square,South Kensington,51.49235951048056,-0.1564888560570236,51.49407108325524,-0.1739230213376395,0.03399330812000824
District,South Kensington,Gloucester Road,51.49407108325524,-0.1739230213376395,51.4944992596252,-0.183543557571591,0.018686931761623636
District,Southfields,Wimbledon Park,51.44488297741004,-0.2066093830909312,51.4345806287444,-0.1991862729730618,0.024642331591984864
District,St.James's Park,Victoria,51.49960957772611,-0.1338787543411247,51.49642371956767,-0.1439207051263039,0.02044356488702173
District,Stamford Brook,Turnham Green,51.49444956856966,-0.245246306027922,51.49518152685563,-0.2545245642842539,0.01806021592012965
District,Stepney Green,Whitechapel,51.521995758615454,-0.047382523194855,51.5195876908872,-0.0594204849881092,0.023822308270066542
District,Temple,Embankment,51.51104042360467,-0.1137257495312543,51.50731229694681,-0.1223673356621198,0.01826312748270365
District,Tower Hill,Monument,51.51039415022928,-0.0767011981209769,51.51063027735101,-0.0861883132610571,0.018415247275805697
District,Turnham Green,Chiswick Park,51.49518152685563,-0.2545245642842539,51.49437027794272,-0.2677369179922983,0.025686587882453683
District,Turnham Green,Gunnersbury,51.49518152685563,-0.2545245642842539,51.49186296322991,-0.2751641314162503,0.040565166130169666
District,Upminster,Upminster Bridge,51.55876377100152,0.2514008048009922,51.55771918780094,0.2345418919290422,0.03277710526052519
District,Upminster Bridge,Hornchurch,51.55771918780094,0.2345418919290422,51.55435547079002,0.2189269994111758,0.03099559461050029
District,Upney,Barking,51.53840581666546,0.1015317446641368,51.53952124839739,0.0808316104030654,0.040226452286808954
